"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"PSA";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX ApKa";"CX BpKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA Lipinski";"HBD Lipinski";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL2106385";"CEFPIMIZOLE SODIUM";"CEFPIMIZOLE SODIUM|U-63,196E";"Small molecule";"0";"692.66";"";"";"-0.61";"242.87";"10";"5";"1";"12";"N";"0.09";"-1.63";"1.71";"-7.12";"-10.54";"3";"MOL";"0";"46";"16";"5";"2";"670.1152";"ACID";"C28H25N6NaO10S2";"O=C([O-])C1=C(C[n+]2ccc(CCS(=O)(=O)[O-])cc2)CS[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3nc[nH]c3C(=O)O)c3ccccc3)C(=O)N12.[Na+]"
"CHEMBL3989499";"TACAPENEM";"TACAPENEM";"Small molecule";"0";"326.37";"";"";"-0.24";"106.94";"5";"3";"0";"4";"N";"0.62";"3.67";"None";"-1.78";"-5.09";"0";"MOL";"0";"22";"7";"3";"0";"326.0936";"ACID";"C14H18N2O5S";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CNC(=O)C3)[C@H](C)[C@H]12"
"CHEMBL13779";"CARBADOX";"CARBADOX|Carbadox|GS-6244|Mecadox";"Small molecule";"0";"262.23";"23";"63";"-0.20";"104.57";"5";"1";"0";"2";"N";"0.35";"10.43";"1.01";"-0.42";"-0.42";"2";"MOL";"0";"19";"8";"1";"0";"262.0702";"NEUTRAL";"C11H10N4O4";"COC(=O)N/N=C/c1c[n+]([O-])c2ccccc2[n+]1[O-]"
"CHEMBL345937";"ULIFLOXACIN";"ULIFLOXACIN|Ulifloxacin";"Small molecule";"0";"349.39";"39";"272";"1.87";"74.57";"6";"2";"0";"2";"N";"0.86";"5.75";"8.68";"-0.46";"-0.46";"2";"MOL";"0";"24";"6";"2";"0";"349.0896";"ZWITTERION";"C16H16FN3O3S";"CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21"
"CHEMBL506110";"SULTAMICILLIN";"CP-49,952|CP-49952|SULTAMICILLIN|SULTAMICILLIN TOSILATE|UNASYN|VD-1827";"Small molecule";"4";"594.67";"5";"30";"-0.59";"182.48";"11";"2";"2";"7";"N";"0.23";"11.71";"7.23";"-0.40";"-0.63";"1";"MOL";"0";"40";"13";"3";"2";"594.1454";"NEUTRAL";"C25H30N4O9S2";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C"
"CHEMBL2110895";"BIPHENAMINE";"XENYSALATE";"Small molecule";"0";"313.40";"";"";"3.56";"49.77";"4";"1";"0";"7";"N";"0.79";"9.58";"8.84";"4.30";"3.14";"2";"MOL";"0";"23";"4";"1";"0";"313.1678";"BASE";"C19H23NO3";"CCN(CC)CCOC(=O)c1cccc(-c2ccccc2)c1O"
"CHEMBL478120";"MARBOFLOXACIN";"MARBOFLOXACIN|Marbofloxacin";"Small molecule";"0";"362.36";"17";"64";"0.51";"78.25";"7";"1";"0";"2";"N";"0.83";"5.23";"6.13";"-0.20";"-1.20";"2";"MOL";"0";"26";"8";"1";"0";"362.1390";"ACID";"C17H19FN4O4";"CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1"
"CHEMBL184618";"FRAMYCETIN";"ANTIBIOTIQUE EF 185|FRAMYCETIN|NEOMYCIN B";"Small molecule";"3";"614.65";"210";"1721";"-8.90";"353.11";"19";"13";"3";"9";"N";"0.11";"12.15";"9.71";"-8.42";"-15.47";"0";"MOL";"0";"42";"19";"19";"3";"614.3123";"BASE";"C23H46N6O13";"NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O"
"CHEMBL64";"ISONIAZID";"DOW-ISONIAZID|HYZYD|ISONIAZID|ISONICOTINYLHYDRAZINE|Isoniazid|LANIAZID|NICOTIBINE|NSC-9659|Nydrazid|RIMIFON|STANOZIDE";"Small molecule";"4";"137.14";"266";"5993";"-0.31";"68.01";"3";"2";"0";"1";"N";"0.32";"13.61";"3.35";"-0.69";"-0.69";"1";"MOL";"0";"10";"4";"3";"0";"137.0589";"NEUTRAL";"C6H7N3O";"NNC(=O)c1ccncc1"
"CHEMBL1200589";"CEFOTIAM HYDROCHLORIDE";"ABBOTT-48999|CEFOTIAM HEXETIL HYDROCHLORIDE|CEFOTIAM HYDROCHLORIDE|CGP-14221/E|Ceradon|Pansporin|SCE 963|SCE-963";"Small molecule";"4";"562.10";"20";"33";"-0.65";"172.46";"13";"3";"2";"10";"N";"0.26";"2.84";"8.34";"-3.09";"-3.11";"2";"MOL";"0";"34";"13";"4";"2";"525.1035";"ACID";"C18H24ClN9O4S3";"CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1.Cl"
"CHEMBL996";"CEFOXITIN";"CEFOXITIN|Cefoxitin|Cenomycin|J01DC01|Mefoxin|Mefoxitin";"Small molecule";"4";"427.46";"155";"1925";"0.10";"148.26";"8";"3";"0";"7";"N";"0.41";"3.39";"None";"0.29";"-3.12";"1";"MOL";"0";"28";"10";"4";"0";"427.0508";"ACID";"C16H17N3O7S2";"CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21"
"CHEMBL1201056";"SULFACYTINE";"CI-636|Renoquid|SULFACITINE|SULFACYTINE";"Small molecule";"4";"294.34";"1";"2";"0.65";"107.08";"6";"2";"0";"4";"N";"0.80";"10.55";"2.17";"0.05";"0.05";"2";"MOL";"0";"20";"7";"3";"0";"294.0787";"NEUTRAL";"C12H14N4O3S";"CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O"
"CHEMBL2107034";"TIODONIUM CHLORIDE";"DL-164|TIODONIUM CHLORIDE";"Small molecule";"0";"357.04";"";"";"0.53";"0.00";"1";"0";"0";"2";"N";"0.71";"None";"None";"5.11";"5.11";"2";"MOL";"0";"13";"0";"0";"0";"320.8996";"None";"C10H7Cl2IS";"Clc1ccc([I+]c2cccs2)cc1.[Cl-]"
"CHEMBL404520";"CHLORTETRACYCLINE";"CHLORTETRACYCLINE|Chlortetracycline|E702";"Small molecule";"4";"478.89";"124";"863";"0.44";"181.62";"9";"6";"1";"2";"N";"0.33";"2.64";"8.55";"-2.89";"-3.33";"1";"MOL";"0";"33";"10";"7";"1";"478.1143";"ZWITTERION";"C22H23ClN2O8";"CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12"
"CHEMBL1201224";"CEFMENOXIME";"CEFMENOXIME|Cefmenoxime";"Small molecule";"4";"511.57";"3";"20";"-0.87";"190.81";"14";"3";"2";"8";"N";"0.17";"2.73";"3.42";"-0.93";"-3.58";"2";"MOL";"0";"33";"14";"4";"2";"511.0515";"ACID";"C16H17N9O5S3";"CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1"
"CHEMBL2106988";"PENAMECILLIN";"HAVAPEN|PENAMECILLIN|WY-20,788";"Small molecule";"4";"406.46";"";"";"0.84";"102.01";"7";"1";"0";"6";"N";"0.42";"11.85";"None";"1.09";"1.09";"1";"MOL";"0";"28";"8";"1";"0";"406.1199";"NEUTRAL";"C19H22N2O6S";"CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C"
"CHEMBL43708";"IMIPENEM";"IMIPEMIDE|IMIPENEM|IMIPENEM HYDRATE|IMIPENEM MONOHYDRATE|Imipenem hydrate|MK-0787";"Small molecule";"4";"317.37";"41";"134";"-0.18";"113.72";"5";"4";"0";"7";"N";"0.22";"3.44";"11.80";"-3.80";"-3.80";"0";"MOL";"0";"20";"7";"4";"0";"299.0940";"ZWITTERION";"C12H19N3O5S";"C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12.O"
"CHEMBL21";"SULFANILAMIDE";"SULFANILAMIDE|Sulfanilamide";"Small molecule";"4";"172.21";"183";"1281";"-0.08";"86.18";"3";"2";"0";"1";"N";"0.58";"10.99";"2.27";"-0.25";"-0.25";"1";"MOL";"0";"11";"4";"4";"0";"172.0306";"NEUTRAL";"C6H8N2O2S";"Nc1ccc(S(N)(=O)=O)cc1"
"CHEMBL514315";"NIFURATEL";"Macmiror|Magmilor|NIFURATEL|Polmiror|Tydantil";"Small molecule";"0";"285.28";"3";"6";"1.71";"98.18";"7";"0";"0";"5";"N";"0.46";"None";"None";"1.72";"1.72";"1";"MOL";"0";"19";"8";"0";"0";"285.0419";"NEUTRAL";"C10H11N3O5S";"CSCC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)O1"
"CHEMBL2105600";"VOLPRISTIN";"VOLPRISTIN";"Small molecule";"0";"527.62";"2";"2";"2.53";"139.04";"8";"2";"1";"1";"N";"0.53";"13.18";"None";"2.32";"2.32";"1";"MOL";"0";"38";"10";"2";"1";"527.2632";"NEUTRAL";"C28H37N3O7";"CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC[C@@H]2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1"
"CHEMBL2105399";"SULFAMOXOLE";"SULFAMOXOLE|SULPHAMOXOLE";"Small molecule";"0";"267.31";"4";"22";"1.67";"98.22";"5";"2";"0";"3";"N";"0.82";"6.81";"1.94";"0.59";"0.06";"2";"MOL";"0";"18";"6";"3";"0";"267.0678";"NEUTRAL";"C11H13N3O3S";"Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C"
"CHEMBL374478";"RIFAMPIN";"BA 411661E|BA-41166E|EREMFAT|L-5103|L-5103 LEPETIT|L-5103-LEPETIT|NIH-10782|NSC-113926|RIFAMPICIN|RIFAMPIN|RIFAMYCIN AMP|Rifadin|Rifampicin|Rimactane";"Small molecule";"4";"822.95";"311";"6767";"4.34";"220.15";"15";"6";"3";"4";"N";"0.11";"6.80";"7.37";"2.95";"2.87";"2";"MOL";"0";"59";"16";"6";"3";"822.4051";"NEUTRAL";"C43H58N4O12";"CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C"
"CHEMBL1343544";"CEFSULODIN SODIUM";"";"Small molecule";"0";"554.54";"23";"24";"-0.90";"190.88";"8";"3";"1";"8";"N";"0.22";"-1.37";"None";"-5.83";"-7.46";"2";"MOL";"-1";"36";"12";"4";"2";"532.0723";"ACID";"C22H19N4NaO8S2";"NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)C(c4ccccc4)S(=O)(=O)[O-])[C@H]3SC2)cc1.[Na+]"
"CHEMBL1688852";"VALNEMULIN";"VALNEMULIN|Valnemulin";"Small molecule";"0";"564.83";"25";"124";"4.50";"118.72";"7";"3";"1";"9";"N";"0.28";"None";"8.51";"3.97";"2.83";"0";"MOL";"0";"39";"7";"4";"1";"564.3597";"BASE";"C31H52N2O5S";"C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O"
"CHEMBL346948";"BINFLOXACIN";"BINFLOXACIN|Binfloxacin|CP-73,049";"Small molecule";"0";"359.40";"12";"20";"2.14";"65.78";"5";"1";"0";"3";"N";"0.91";"5.50";"7.26";"0.00";"-0.23";"2";"MOL";"0";"26";"6";"1";"0";"359.1645";"ACID";"C19H22FN3O3";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN4CCC3CC4)cc21"
"CHEMBL2218877";"ERYTHROMYCIN ESTOLATE";"ERYTHROMYCIN ESTOLATE|ERYTHROMYCIN LAURYL SULFATE, PROPIONYL|ERYTHROMYCIN PROPIONATE LAURYL SULFATE|Ilosone|PROPIONYL ERYTHROMYCIN LAURYL SULFATE";"Small molecule";"4";"1056.40";"10";"22";"2.75";"199.98";"15";"4";"2";"9";"N";"0.25";"12.68";"7.87";"3.74";"3.14";"0";"MOL";"0";"55";"15";"4";"2";"789.4875";"NEUTRAL";"C52H97NO18S";"CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O"
"CHEMBL277100";"TEMAFLOXACIN";"Omniflox|TEMAFLOXACIN";"Small molecule";"4";"417.39";"133";"578";"2.90";"74.57";"5";"2";"0";"3";"N";"0.69";"5.41";"8.76";"1.06";"1.06";"3";"MOL";"0";"30";"6";"2";"0";"417.1300";"ZWITTERION";"C21H18F3N3O3";"CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1"
"CHEMBL1200656";"NATAMYCIN";"ANTIBIOTIC A-5283|CL 12,625|CL-12625|E-235|E235|INS NO.235|INS-235|Myprozine|NATAMYCIN|Natacyn|PIMAFUCIN|PIMARICIN|Pimaricin";"Small molecule";"4";"665.73";"137";"387";"0.12";"230.99";"13";"7";"3";"3";"N";"0.16";"3.69";"9.11";"-1.69";"-1.70";"0";"MOL";"0";"47";"14";"8";"3";"665.3047";"ZWITTERION";"C33H47NO13";"C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O"
"CHEMBL2105638";"DELAFLOXACIN MEGLUMINE";"ABT-492|BAXDELA|DELAFLOXACIN MEGLUMINE|RX-3341|WQ-3034|WQ-3034 AND ABT-492";"Small molecule";"4";"635.98";"";"";"1.92";"121.68";"7";"3";"0";"3";"N";"0.57";"5.43";"None";"2.56";"0.59";"3";"MOL";"0";"30";"8";"4";"0";"440.0499";"ACID";"C25H29ClF3N5O9";"CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F"
"CHEMBL2110940";"FURAZOLIUM";"";"Small molecule";"0";"238.25";"";"";"1.63";"72.19";"5";"1";"0";"2";"N";"0.49";"None";"None";"-2.76";"-2.76";"2";"MOL";"0";"16";"6";"1";"0";"238.0281";"NEUTRAL";"C9H8N3O3S+";"O=[N+]([O-])c1ccc(-c2csc3[n+]2CCN3)o1"
"CHEMBL1201118";"CEFMETAZOLE SODIUM";"CEFMETAZOLE SODIUM|CEFMETAZOLE SODIUM SALT|U-72791A|Zefazone";"Small molecule";"4";"493.53";"18";"25";"-0.73";"163.33";"12";"2";"1";"9";"N";"0.20";"3.18";"None";"-0.65";"-4.10";"1";"MOL";"0";"30";"12";"2";"1";"471.0453";"ACID";"C15H16N7NaO5S3";"CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21.[Na+]"
"CHEMBL2106116";"CADROFLOXACIN";"CADROFLOXACIN";"Small molecule";"0";"447.84";"";"";"2.57";"83.80";"6";"2";"0";"5";"N";"0.79";"5.59";"8.72";"0.33";"0.33";"2";"MOL";"0";"29";"7";"2";"0";"411.1406";"ZWITTERION";"C19H21ClF3N3O4";"C[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC(F)F)CCN1.Cl"
"CHEMBL1650559";"PLAZOMICIN";"ACHN-490|PLAZOMICIN";"Small molecule";"4";"592.69";"26";"299";"-5.36";"269.29";"15";"11";"3";"13";"N";"0.09";"12.39";"9.76";"-6.10";"-14.22";"0";"MOL";"0";"41";"16";"14";"3";"592.3432";"BASE";"C25H48N6O10";"CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O"
"CHEMBL2110877";"PIRIDICILLIN";"PIRIDICILLIN";"Small molecule";"0";"729.79";"";"";"-0.17";"246.74";"11";"7";"3";"13";"N";"0.11";"3.48";"None";"-1.43";"-4.81";"3";"MOL";"0";"50";"16";"7";"3";"729.1774";"ACID";"C32H35N5O11S2";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O"
"CHEMBL134561";"ICLAPRIM";"AR-100|ICLAPRIM|RO 48-2622|RO-48-2622|Ro-482622";"Small molecule";"3";"354.41";"30";"248";"2.43";"105.51";"7";"2";"0";"5";"N";"0.85";"None";"7.15";"2.49";"2.30";"2";"MOL";"0";"26";"7";"4";"0";"354.1692";"NEUTRAL";"C19H22N4O3";"COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2"
"CHEMBL2110979";"PIRBENICILLIN";"PIRBENICILLIN";"Small molecule";"0";"510.58";"";"";"0.49";"164.58";"7";"5";"1";"8";"N";"0.19";"3.49";"8.76";"-1.91";"-1.93";"2";"MOL";"0";"36";"11";"5";"2";"510.1685";"ZWITTERION";"C24H26N6O5S";"CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)CNC(=N)c3ccncc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O"
"CHEMBL44884";"ETHAMBUTOL";"ETHAMBUTOL";"Small molecule";"4";"204.31";"155";"2888";"-0.29";"64.52";"4";"4";"0";"9";"N";"0.39";"None";"9.55";"-0.06";"-2.25";"0";"MOL";"0";"14";"4";"4";"0";"204.1838";"BASE";"C10H24N2O2";"CC[C@@H](CO)NCCN[C@@H](CC)CO"
"CHEMBL293299";"ADITOPRIM";"ADITOPRIM|Aditoprim";"Small molecule";"0";"303.37";"4";"7";"1.32";"99.52";"7";"2";"0";"5";"N";"0.86";"None";"7.16";"1.55";"1.36";"2";"MOL";"0";"22";"7";"4";"0";"303.1695";"NEUTRAL";"C15H21N5O2";"COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C"
"CHEMBL132468";"CETEFLOXACIN";"CETEFLOXACIN|Cetefloxacin";"Small molecule";"0";"403.36";"14";"34";"2.64";"88.56";"5";"2";"0";"3";"N";"0.70";"5.38";"9.06";"0.86";"0.86";"3";"MOL";"0";"29";"6";"3";"0";"403.1144";"ZWITTERION";"C20H16F3N3O3";"C[C@H]1[C@H](N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F"
"CHEMBL455";"SULFACETAMIDE";"Bleph-10|Bleph-30|Cetamide|FML-S|Klaron|NSC-63871|Ocusulf-10|Ocusulf-30|SULF-10|SULF-15|SULFACETAMIDE|SULFACETAMIDE (TRIPLE SULFA)|SULPHACETAMIDE|Sulfacel-15|Sulfacetamide|Sulfair-15|Sulster|Sulten-10";"Small molecule";"4";"214.25";"35";"89";"0.09";"89.26";"4";"2";"0";"2";"N";"0.68";"4.30";"2.14";"-0.26";"-1.20";"1";"MOL";"0";"14";"5";"3";"0";"214.0412";"ACID";"C8H10N2O3S";"CC(=O)NS(=O)(=O)c1ccc(N)cc1"
"CHEMBL3137691";"QUINUPRISTIN/DALFOPRISTIN";"QUINUPRISTIN/DALFOPRISTIN|Quinupristin/Dalfopristin|SYNERCID|Synercid";"Unknown";"4";"1713.10";"7";"38";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1711.8030";"None";"C87H117N13O19S2";"CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O"
"CHEMBL1223";"PENICILLIN G POTASSIUM";"BENZYLPENICILLIN POTASSIUM|Cilloral|E705|Liquapen|NSC-131815|PENICILLIN|PENICILLIN G POTASSIUM|PENICILLIN G POTASSIUM SALT|PENICILLIN POTASSIUM G, CRYSTALLINE|PENICILLIN-2|PENTIDS '200'|PENTIDS '250'|PENTIDS '400'|PENTIDS '800'|PFIZERPEN|PFIZERPEN G|Penicillin G Potassium|Penicillin-2|Pentids|Pfizerpen|Pfizerpen G|Scotcil";"Small molecule";"4";"372.49";"12";"24";"0.86";"86.71";"4";"2";"0";"4";"N";"0.80";"3.53";"None";"1.08";"-2.29";"1";"MOL";"0";"23";"6";"2";"0";"334.0987";"ACID";"C16H17KN2O4S";"CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+]"
"CHEMBL1200331";"FOSFOMYCIN TROMETHAMINE";"FOSFOMYCIN TROMETAMOL|FOSFOMYCIN TROMETHAMINE|Monuril|Monurol|Z 1282|Z-1282";"Small molecule";"4";"259.19";"";"";"-0.09";"70.06";"2";"2";"0";"1";"N";"0.39";"1.25";"None";"-0.74";"-3.18";"0";"MOL";"0";"8";"4";"2";"0";"138.0082";"ACID";"C7H18NO7P";"C[C@@H]1O[C@@H]1P(=O)(O)O.NC(CO)(CO)CO"
"CHEMBL2106403";"FLURITHROMYCIN";"FLURITHROMYCIN";"Small molecule";"0";"751.93";"2";"19";"1.88";"193.91";"14";"5";"2";"7";"N";"0.24";"12.45";"8.38";"2.43";"1.41";"0";"MOL";"0";"52";"14";"5";"2";"751.4518";"NEUTRAL";"C37H66FNO13";"CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O"
"CHEMBL33";"LEVOFLOXACIN";"DR-3355|EVOXIL|Floxacin|IQUIX|LEVOFLOXACIN|LEVOFLOXACIN HEMIHYDRATE|LEVOFLOXACIN HYDRATE|Levaquin|OFLOXACIN S-(-)-FORM|OFLOXACIN S-(-)-FORM HEMIHYDRATE|OFTAQUIX|QUINSAIR|Quixin|RWJ-25213|TAVANIC";"Small molecule";"4";"361.37";"362";"7588";"1.54";"75.01";"6";"1";"0";"2";"N";"0.87";"5.29";"6.16";"0.51";"-0.47";"2";"MOL";"0";"26";"7";"1";"0";"361.1438";"ACID";"C18H20FN3O4";"C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23"
"CHEMBL272080";"ISEPAMICIN";"ISEPAMICIN|ISEPAMICIN SULFATE|SCH 21420";"Small molecule";"0";"569.61";"20";"99";"-7.52";"297.72";"16";"12";"3";"9";"N";"0.12";"11.95";"13.97";"-7.30";"-13.18";"0";"MOL";"0";"39";"17";"15";"3";"569.2908";"BASE";"C22H43N5O12";"CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O"
"CHEMBL521078";"PORFIROMYCIN";"N-METHYLMITOMYCIN C|NSC-56410|PORFIROMYCIN|U-14,743|U-14743";"Small molecule";"3";"348.36";"103";"141";"-1.31";"127.96";"8";"2";"0";"3";"N";"0.48";"None";"2.95";"-0.66";"-0.66";"0";"MOL";"0";"25";"9";"4";"0";"348.1434";"NEUTRAL";"C16H20N4O5";"CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1[C@@H]2N1C"
"CHEMBL421";"SULFASALAZINE";"AZULFIDINE EN-TABS|Azulfidine|Azulfidine EN|COLIZINE|NSC-203730|NSC-667219|S.A.S.-500|S.a.s.|SALAZOPYRIN|SALAZOPYRIN E.C.|SALAZOPYRIN-EN|SALAZOSULFAPYRIDINE|SALICYLAZOSULFAPYRIDINE|SAS-500|SULFASALAZINE|SULPHASALAZINE|Salazosulfapyridine|Salicylazosulfapyridine|UCINE";"Small molecule";"4";"398.40";"168";"2126";"3.70";"141.31";"7";"3";"0";"6";"N";"0.54";"3.23";"0.55";"4.25";"0.25";"3";"MOL";"0";"28";"9";"3";"0";"398.0685";"ACID";"C18H14N4O5S";"O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O"
"CHEMBL3989606";"RAMOPLANIN A3";"RAMOPLANIN A3";"Protein";"0";"2568.13";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"2566.0507";"None";"C120H156ClN21O40";"CC(C)CC/C=C/C=C/C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]1C(=O)N[C@H](c2ccc(O)cc2)C(=O)N[C@H](CCCN)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](c2ccc(O)cc2)C(=O)N[C@H](c2ccc(O)cc2)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](CCCN)C(=O)N[C@@H](c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]3O)cc2)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](c2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](c2ccc(O)c(Cl)c2)C(=O)O[C@@H]1C(N)=O"
